epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss_epoch,train/loss_step,train/pcc_epoch,val/loss_epoch,val/pcc_epoch
,9.999354999542351e-06,9.999354999542351e-06,6249,,,,,
0,,,6249,,28.494544982910156,,,
,9.999339730509844e-06,9.999339730509844e-06,6299,,,,,
,9.999339730509844e-06,9.999339730509844e-06,6299,,,,,
,9.999339730509844e-06,9.999339730509844e-06,6299,,,,,
0,,,6299,,21.487712860107422,,,
,9.999324282866194e-06,9.999324282866194e-06,6349,,,,,
,9.999324282866194e-06,9.999324282866194e-06,6349,,,,,
,9.999324282866194e-06,9.999324282866194e-06,6349,,,,,
0,,,6349,,9.679957389831543,,,
,9.999308656611954e-06,9.999308656611954e-06,6399,,,,,
,9.999308656611954e-06,9.999308656611954e-06,6399,,,,,
,9.999308656611954e-06,9.999308656611954e-06,6399,,,,,
0,,,6399,,17.557668685913086,,,
,9.999292851747684e-06,9.999292851747684e-06,6449,,,,,
,9.999292851747684e-06,9.999292851747684e-06,6449,,,,,
,9.999292851747684e-06,9.999292851747684e-06,6449,,,,,
0,,,6449,,3.5756616592407227,,,
,9.999276868273945e-06,9.999276868273945e-06,6499,,,,,
,9.999276868273945e-06,9.999276868273945e-06,6499,,,,,
,9.999276868273945e-06,9.999276868273945e-06,6499,,,,,
0,,,6499,,10.542495727539062,,,
,9.999260706191312e-06,9.999260706191312e-06,6549,,,,,
,9.999260706191312e-06,9.999260706191312e-06,6549,,,,,
,9.999260706191312e-06,9.999260706191312e-06,6549,,,,,
0,,,6549,,24.88585662841797,,,
,9.999244365500359e-06,9.999244365500359e-06,6599,,,,,
,9.999244365500359e-06,9.999244365500359e-06,6599,,,,,
,9.999244365500359e-06,9.999244365500359e-06,6599,,,,,
0,,,6599,,29.162927627563477,,,
,9.99922784620167e-06,9.99922784620167e-06,6649,,,,,
,9.99922784620167e-06,9.99922784620167e-06,6649,,,,,
,9.99922784620167e-06,9.99922784620167e-06,6649,,,,,
0,,,6649,,15.240570068359375,,,
,9.999211148295839e-06,9.999211148295839e-06,6699,,,,,
,9.999211148295839e-06,9.999211148295839e-06,6699,,,,,
,9.999211148295839e-06,9.999211148295839e-06,6699,,,,,
0,,,6699,,28.863000869750977,,,
,9.99919427178346e-06,9.99919427178346e-06,6749,,,,,
,9.99919427178346e-06,9.99919427178346e-06,6749,,,,,
,9.99919427178346e-06,9.99919427178346e-06,6749,,,,,
0,,,6749,,4.944509029388428,,,
,9.999177216665132e-06,9.999177216665132e-06,6799,,,,,
,9.999177216665132e-06,9.999177216665132e-06,6799,,,,,
,9.999177216665132e-06,9.999177216665132e-06,6799,,,,,
0,,,6799,,13.214022636413574,,,
,9.999159982941473e-06,9.999159982941473e-06,6849,,,,,
,9.999159982941473e-06,9.999159982941473e-06,6849,,,,,
,9.999159982941473e-06,9.999159982941473e-06,6849,,,,,
0,,,6849,,15.303854942321777,,,
,9.99914257061309e-06,9.99914257061309e-06,6899,,,,,
,9.99914257061309e-06,9.99914257061309e-06,6899,,,,,
,9.99914257061309e-06,9.99914257061309e-06,6899,,,,,
0,,,6899,,15.265344619750977,,,
,9.99912497968061e-06,9.99912497968061e-06,6949,,,,,
,9.99912497968061e-06,9.99912497968061e-06,6949,,,,,
,9.99912497968061e-06,9.99912497968061e-06,6949,,,,,
0,,,6949,,12.709636688232422,,,
,9.999107210144662e-06,9.999107210144662e-06,6999,,,,,
,9.999107210144662e-06,9.999107210144662e-06,6999,,,,,
,9.999107210144662e-06,9.999107210144662e-06,6999,,,,,
0,,,6999,,28.216516494750977,,,
,9.999089262005878e-06,9.999089262005878e-06,7049,,,,,
,9.999089262005878e-06,9.999089262005878e-06,7049,,,,,
,9.999089262005878e-06,9.999089262005878e-06,7049,,,,,
0,,,7049,,8.170921325683594,,,
,9.9990711352649e-06,9.9990711352649e-06,7099,,,,,
,9.9990711352649e-06,9.9990711352649e-06,7099,,,,,
,9.9990711352649e-06,9.9990711352649e-06,7099,,,,,
0,,,7099,,9.007340431213379,,,
,9.999052829922378e-06,9.999052829922378e-06,7149,,,,,
,9.999052829922378e-06,9.999052829922378e-06,7149,,,,,
,9.999052829922378e-06,9.999052829922378e-06,7149,,,,,
0,,,7149,,24.316072463989258,,,
,9.999034345978962e-06,9.999034345978962e-06,7199,,,,,
,9.999034345978962e-06,9.999034345978962e-06,7199,,,,,
,9.999034345978962e-06,9.999034345978962e-06,7199,,,,,
0,,,7199,,22.544506072998047,,,
,9.999015683435316e-06,9.999015683435316e-06,7249,,,,,
,9.999015683435316e-06,9.999015683435316e-06,7249,,,,,
,9.999015683435316e-06,9.999015683435316e-06,7249,,,,,
0,,,7249,,10.126649856567383,,,
,9.998996842292105e-06,9.998996842292105e-06,7299,,,,,
,9.998996842292105e-06,9.998996842292105e-06,7299,,,,,
,9.998996842292105e-06,9.998996842292105e-06,7299,,,,,
0,,,7299,,29.4204044342041,,,
,9.998977822550003e-06,9.998977822550003e-06,7349,,,,,
,9.998977822550003e-06,9.998977822550003e-06,7349,,,,,
,9.998977822550003e-06,9.998977822550003e-06,7349,,,,,
0,,,7349,,16.066986083984375,,,
,9.998958624209687e-06,9.998958624209687e-06,7399,,,,,
,9.998958624209687e-06,9.998958624209687e-06,7399,,,,,
,9.998958624209687e-06,9.998958624209687e-06,7399,,,,,
0,,,7399,,4.6513872146606445,,,
,9.998939247271847e-06,9.998939247271847e-06,7449,,,,,
,9.998939247271847e-06,9.998939247271847e-06,7449,,,,,
,9.998939247271847e-06,9.998939247271847e-06,7449,,,,,
0,,,7449,,10.082327842712402,,,
,9.99891969173717e-06,9.99891969173717e-06,7499,,,,,
,9.99891969173717e-06,9.99891969173717e-06,7499,,,,,
,9.99891969173717e-06,9.99891969173717e-06,7499,,,,,
0,,,7499,,14.376418113708496,,,
,9.99889995760636e-06,9.99889995760636e-06,7549,,,,,
,9.99889995760636e-06,9.99889995760636e-06,7549,,,,,
,9.99889995760636e-06,9.99889995760636e-06,7549,,,,,
0,,,7549,,37.16105270385742,,,
,9.998880044880119e-06,9.998880044880119e-06,7599,,,,,
,9.998880044880119e-06,9.998880044880119e-06,7599,,,,,
,9.998880044880119e-06,9.998880044880119e-06,7599,,,,,
0,,,7599,,19.276548385620117,,,
,9.998859953559161e-06,9.998859953559161e-06,7649,,,,,
,9.998859953559161e-06,9.998859953559161e-06,7649,,,,,
,9.998859953559161e-06,9.998859953559161e-06,7649,,,,,
0,,,7649,,11.609844207763672,,,
,9.9988396836442e-06,9.9988396836442e-06,7699,,,,,
,9.9988396836442e-06,9.9988396836442e-06,7699,,,,,
,9.9988396836442e-06,9.9988396836442e-06,7699,,,,,
0,,,7699,,34.717071533203125,,,
,9.998819235135963e-06,9.998819235135963e-06,7749,,,,,
,9.998819235135963e-06,9.998819235135963e-06,7749,,,,,
,9.998819235135963e-06,9.998819235135963e-06,7749,,,,,
0,,,7749,,12.951181411743164,,,
,9.99879860803518e-06,9.99879860803518e-06,7799,,,,,
,9.99879860803518e-06,9.99879860803518e-06,7799,,,,,
,9.99879860803518e-06,9.99879860803518e-06,7799,,,,,
0,,,7799,,12.353328704833984,,,
,9.998777802342588e-06,9.998777802342588e-06,7849,,,,,
,9.998777802342588e-06,9.998777802342588e-06,7849,,,,,
,9.998777802342588e-06,9.998777802342588e-06,7849,,,,,
0,,,7849,,23.40258026123047,,,
,9.99875681805893e-06,9.99875681805893e-06,7899,,,,,
,9.99875681805893e-06,9.99875681805893e-06,7899,,,,,
,9.99875681805893e-06,9.99875681805893e-06,7899,,,,,
0,,,7899,,8.288991928100586,,,
,9.998735655184954e-06,9.998735655184954e-06,7949,,,,,
,9.998735655184954e-06,9.998735655184954e-06,7949,,,,,
,9.998735655184954e-06,9.998735655184954e-06,7949,,,,,
0,,,7949,,10.377307891845703,,,
,9.998714313721418e-06,9.998714313721418e-06,7999,,,,,
,9.998714313721418e-06,9.998714313721418e-06,7999,,,,,
,9.998714313721418e-06,9.998714313721418e-06,7999,,,,,
0,,,7999,,13.869572639465332,,,
,9.998692793669087e-06,9.998692793669087e-06,8049,,,,,
,9.998692793669087e-06,9.998692793669087e-06,8049,,,,,
,9.998692793669087e-06,9.998692793669087e-06,8049,,,,,
0,,,8049,,10.683889389038086,,,
,9.998671095028725e-06,9.998671095028725e-06,8099,,,,,
,9.998671095028725e-06,9.998671095028725e-06,8099,,,,,
,9.998671095028725e-06,9.998671095028725e-06,8099,,,,,
0,,,8099,,30.05632972717285,,,
,9.998649217801109e-06,9.998649217801109e-06,8149,,,,,
,9.998649217801109e-06,9.998649217801109e-06,8149,,,,,
,9.998649217801109e-06,9.998649217801109e-06,8149,,,,,
0,,,8149,,18.813234329223633,,,
,9.998627161987023e-06,9.998627161987023e-06,8199,,,,,
,9.998627161987023e-06,9.998627161987023e-06,8199,,,,,
,9.998627161987023e-06,9.998627161987023e-06,8199,,,,,
0,,,8199,,19.144132614135742,,,
,9.998604927587251e-06,9.998604927587251e-06,8249,,,,,
,9.998604927587251e-06,9.998604927587251e-06,8249,,,,,
,9.998604927587251e-06,9.998604927587251e-06,8249,,,,,
0,,,8249,,6.242961883544922,,,
,9.998582514602589e-06,9.998582514602589e-06,8299,,,,,
,9.998582514602589e-06,9.998582514602589e-06,8299,,,,,
,9.998582514602589e-06,9.998582514602589e-06,8299,,,,,
0,,,8299,,6.537683486938477,,,
,9.99855992303384e-06,9.99855992303384e-06,8349,,,,,
,9.99855992303384e-06,9.99855992303384e-06,8349,,,,,
,9.99855992303384e-06,9.99855992303384e-06,8349,,,,,
0,,,8349,,17.500782012939453,,,
,9.998537152881809e-06,9.998537152881809e-06,8399,,,,,
,9.998537152881809e-06,9.998537152881809e-06,8399,,,,,
,9.998537152881809e-06,9.998537152881809e-06,8399,,,,,
0,,,8399,,34.478660583496094,,,
,9.998514204147308e-06,9.998514204147308e-06,8449,,,,,
,9.998514204147308e-06,9.998514204147308e-06,8449,,,,,
,9.998514204147308e-06,9.998514204147308e-06,8449,,,,,
0,,,8449,,21.785120010375977,,,
,9.99849107683116e-06,9.99849107683116e-06,8499,,,,,
,9.99849107683116e-06,9.99849107683116e-06,8499,,,,,
,9.99849107683116e-06,9.99849107683116e-06,8499,,,,,
0,,,8499,,5.485377788543701,,,
,9.998467770934188e-06,9.998467770934188e-06,8549,,,,,
,9.998467770934188e-06,9.998467770934188e-06,8549,,,,,
,9.998467770934188e-06,9.998467770934188e-06,8549,,,,,
0,,,8549,,11.97459602355957,,,
,9.99844428645723e-06,9.99844428645723e-06,8599,,,,,
,9.99844428645723e-06,9.99844428645723e-06,8599,,,,,
,9.99844428645723e-06,9.99844428645723e-06,8599,,,,,
0,,,8599,,14.774152755737305,,,
,9.998420623401118e-06,9.998420623401118e-06,8649,,,,,
,9.998420623401118e-06,9.998420623401118e-06,8649,,,,,
,9.998420623401118e-06,9.998420623401118e-06,8649,,,,,
0,,,8649,,8.463196754455566,,,
,9.998396781766702e-06,9.998396781766702e-06,8699,,,,,
,9.998396781766702e-06,9.998396781766702e-06,8699,,,,,
,9.998396781766702e-06,9.998396781766702e-06,8699,,,,,
0,,,8699,,12.605792999267578,,,
,9.998372761554833e-06,9.998372761554833e-06,8749,,,,,
,9.998372761554833e-06,9.998372761554833e-06,8749,,,,,
,9.998372761554833e-06,9.998372761554833e-06,8749,,,,,
0,,,8749,,2.0593020915985107,,,
,9.99834856276637e-06,9.99834856276637e-06,8799,,,,,
,9.99834856276637e-06,9.99834856276637e-06,8799,,,,,
,9.99834856276637e-06,9.99834856276637e-06,8799,,,,,
0,,,8799,,12.703182220458984,,,
,9.998324185402176e-06,9.998324185402176e-06,8849,,,,,
,9.998324185402176e-06,9.998324185402176e-06,8849,,,,,
,9.998324185402176e-06,9.998324185402176e-06,8849,,,,,
0,,,8849,,7.254462718963623,,,
,9.99829962946312e-06,9.99829962946312e-06,8899,,,,,
,9.99829962946312e-06,9.99829962946312e-06,8899,,,,,
,9.99829962946312e-06,9.99829962946312e-06,8899,,,,,
0,,,8899,,27.381826400756836,,,
,9.998274894950085e-06,9.998274894950085e-06,8949,,,,,
,9.998274894950085e-06,9.998274894950085e-06,8949,,,,,
,9.998274894950085e-06,9.998274894950085e-06,8949,,,,,
0,,,8949,,33.75102233886719,,,
,9.99824998186395e-06,9.99824998186395e-06,8999,,,,,
,9.99824998186395e-06,9.99824998186395e-06,8999,,,,,
,9.99824998186395e-06,9.99824998186395e-06,8999,,,,,
0,,,8999,,16.128318786621094,,,
,9.998224890205606e-06,9.998224890205606e-06,9049,,,,,
,9.998224890205606e-06,9.998224890205606e-06,9049,,,,,
,9.998224890205606e-06,9.998224890205606e-06,9049,,,,,
0,,,9049,,15.931878089904785,,,
,9.99819961997595e-06,9.99819961997595e-06,9099,,,,,
,9.99819961997595e-06,9.99819961997595e-06,9099,,,,,
,9.99819961997595e-06,9.99819961997595e-06,9099,,,,,
0,,,9099,,36.52925491333008,,,
,9.998174171175885e-06,9.998174171175885e-06,9149,,,,,
,9.998174171175885e-06,9.998174171175885e-06,9149,,,,,
,9.998174171175885e-06,9.998174171175885e-06,9149,,,,,
0,,,9149,,5.720561504364014,,,
,9.998148543806319e-06,9.998148543806319e-06,9199,,,,,
,9.998148543806319e-06,9.998148543806319e-06,9199,,,,,
,9.998148543806319e-06,9.998148543806319e-06,9199,,,,,
0,,,9199,,18.84919548034668,,,
,9.99812273786817e-06,9.99812273786817e-06,9249,,,,,
,9.99812273786817e-06,9.99812273786817e-06,9249,,,,,
,9.99812273786817e-06,9.99812273786817e-06,9249,,,,,
0,,,9249,,4.848581314086914,,,
,9.998096753362358e-06,9.998096753362358e-06,9299,,,,,
,9.998096753362358e-06,9.998096753362358e-06,9299,,,,,
,9.998096753362358e-06,9.998096753362358e-06,9299,,,,,
0,,,9299,,14.488044738769531,,,
,9.998070590289812e-06,9.998070590289812e-06,9349,,,,,
,9.998070590289812e-06,9.998070590289812e-06,9349,,,,,
,9.998070590289812e-06,9.998070590289812e-06,9349,,,,,
0,,,9349,,7.3395915031433105,,,
,9.998044248651467e-06,9.998044248651467e-06,9399,,,,,
,9.998044248651467e-06,9.998044248651467e-06,9399,,,,,
,9.998044248651467e-06,9.998044248651467e-06,9399,,,,,
0,,,9399,,9.092591285705566,,,
,9.998017728448261e-06,9.998017728448261e-06,9449,,,,,
,9.998017728448261e-06,9.998017728448261e-06,9449,,,,,
,9.998017728448261e-06,9.998017728448261e-06,9449,,,,,
0,,,9449,,9.855568885803223,,,
,9.997991029681146e-06,9.997991029681146e-06,9499,,,,,
,9.997991029681146e-06,9.997991029681146e-06,9499,,,,,
,9.997991029681146e-06,9.997991029681146e-06,9499,,,,,
0,,,9499,,3.6154448986053467,,,
,9.997964152351074e-06,9.997964152351074e-06,9549,,,,,
,9.997964152351074e-06,9.997964152351074e-06,9549,,,,,
,9.997964152351074e-06,9.997964152351074e-06,9549,,,,,
0,,,9549,,11.62274169921875,,,
,9.997937096459007e-06,9.997937096459007e-06,9599,,,,,
,9.997937096459007e-06,9.997937096459007e-06,9599,,,,,
,9.997937096459007e-06,9.997937096459007e-06,9599,,,,,
0,,,9599,,9.845465660095215,,,
,9.997909862005907e-06,9.997909862005907e-06,9649,,,,,
,9.997909862005907e-06,9.997909862005907e-06,9649,,,,,
,9.997909862005907e-06,9.997909862005907e-06,9649,,,,,
0,,,9649,,16.20848846435547,,,
,9.99788244899275e-06,9.99788244899275e-06,9699,,,,,
,9.99788244899275e-06,9.99788244899275e-06,9699,,,,,
,9.99788244899275e-06,9.99788244899275e-06,9699,,,,,
0,,,9699,,21.422561645507812,,,
,9.997854857420518e-06,9.997854857420518e-06,9749,,,,,
,9.997854857420518e-06,9.997854857420518e-06,9749,,,,,
,9.997854857420518e-06,9.997854857420518e-06,9749,,,,,
0,,,9749,,18.5346736907959,,,
,9.997827087290193e-06,9.997827087290193e-06,9799,,,,,
,9.997827087290193e-06,9.997827087290193e-06,9799,,,,,
,9.997827087290193e-06,9.997827087290193e-06,9799,,,,,
0,,,9799,,13.544127464294434,,,
,9.997799138602766e-06,9.997799138602766e-06,9849,,,,,
,9.997799138602766e-06,9.997799138602766e-06,9849,,,,,
,9.997799138602766e-06,9.997799138602766e-06,9849,,,,,
0,,,9849,,3.079068183898926,,,
,9.99777101135924e-06,9.99777101135924e-06,9899,,,,,
,9.99777101135924e-06,9.99777101135924e-06,9899,,,,,
,9.99777101135924e-06,9.99777101135924e-06,9899,,,,,
0,,,9899,,19.424592971801758,,,
,9.997742705560617e-06,9.997742705560617e-06,9949,,,,,
,9.997742705560617e-06,9.997742705560617e-06,9949,,,,,
,9.997742705560617e-06,9.997742705560617e-06,9949,,,,,
0,,,9949,,22.365446090698242,,,
,9.997714221207908e-06,9.997714221207908e-06,9999,,,,,
,9.997714221207908e-06,9.997714221207908e-06,9999,,,,,
,9.997714221207908e-06,9.997714221207908e-06,9999,,,,,
0,,,9999,,11.886151313781738,,,
,9.997685558302133e-06,9.997685558302133e-06,10049,,,,,
,9.997685558302133e-06,9.997685558302133e-06,10049,,,,,
,9.997685558302133e-06,9.997685558302133e-06,10049,,,,,
0,,,10049,,17.956077575683594,,,
,9.997656716844312e-06,9.997656716844312e-06,10099,,,,,
,9.997656716844312e-06,9.997656716844312e-06,10099,,,,,
,9.997656716844312e-06,9.997656716844312e-06,10099,,,,,
0,,,10099,,19.740215301513672,,,
,9.99762769683548e-06,9.99762769683548e-06,10149,,,,,
,9.99762769683548e-06,9.99762769683548e-06,10149,,,,,
,9.99762769683548e-06,9.99762769683548e-06,10149,,,,,
0,,,10149,,18.7673282623291,,,
,9.997598498276672e-06,9.997598498276672e-06,10199,,,,,
,9.997598498276672e-06,9.997598498276672e-06,10199,,,,,
,9.997598498276672e-06,9.997598498276672e-06,10199,,,,,
0,,,10199,,3.81843638420105,,,
,9.997569121168931e-06,9.997569121168931e-06,10249,,,,,
,9.997569121168931e-06,9.997569121168931e-06,10249,,,,,
,9.997569121168931e-06,9.997569121168931e-06,10249,,,,,
0,,,10249,,27.58794593811035,,,
,9.997539565513306e-06,9.997539565513306e-06,10299,,,,,
,9.997539565513306e-06,9.997539565513306e-06,10299,,,,,
,9.997539565513306e-06,9.997539565513306e-06,10299,,,,,
0,,,10299,,5.885299205780029,,,
,9.997509831310854e-06,9.997509831310854e-06,10349,,,,,
,9.997509831310854e-06,9.997509831310854e-06,10349,,,,,
,9.997509831310854e-06,9.997509831310854e-06,10349,,,,,
0,,,10349,,10.338166236877441,,,
,9.997479918562636e-06,9.997479918562636e-06,10399,,,,,
,9.997479918562636e-06,9.997479918562636e-06,10399,,,,,
,9.997479918562636e-06,9.997479918562636e-06,10399,,,,,
0,,,10399,,19.823627471923828,,,
0,,,10412,19.598064422607422,,0.775158166885376,,
,9.997449827269723e-06,9.997449827269723e-06,10449,,,,,
,9.997449827269723e-06,9.997449827269723e-06,10449,,,,,
,9.997449827269723e-06,9.997449827269723e-06,10449,,,,,
1,,,10449,,21.9495792388916,,,
,9.997419557433186e-06,9.997419557433186e-06,10499,,,,,
,9.997419557433186e-06,9.997419557433186e-06,10499,,,,,
,9.997419557433186e-06,9.997419557433186e-06,10499,,,,,
1,,,10499,,12.258435249328613,,,
,9.997389109054111e-06,9.997389109054111e-06,10549,,,,,
,9.997389109054111e-06,9.997389109054111e-06,10549,,,,,
,9.997389109054111e-06,9.997389109054111e-06,10549,,,,,
1,,,10549,,14.47290325164795,,,
,9.997358482133583e-06,9.997358482133583e-06,10599,,,,,
,9.997358482133583e-06,9.997358482133583e-06,10599,,,,,
,9.997358482133583e-06,9.997358482133583e-06,10599,,,,,
1,,,10599,,12.248848915100098,,,
,9.997327676672697e-06,9.997327676672697e-06,10649,,,,,
,9.997327676672697e-06,9.997327676672697e-06,10649,,,,,
,9.997327676672697e-06,9.997327676672697e-06,10649,,,,,
1,,,10649,,5.582212924957275,,,
,9.997296692672554e-06,9.997296692672554e-06,10699,,,,,
,9.997296692672554e-06,9.997296692672554e-06,10699,,,,,
,9.997296692672554e-06,9.997296692672554e-06,10699,,,,,
1,,,10699,,14.408241271972656,,,
,9.99726553013426e-06,9.99726553013426e-06,10749,,,,,
,9.99726553013426e-06,9.99726553013426e-06,10749,,,,,
,9.99726553013426e-06,9.99726553013426e-06,10749,,,,,
1,,,10749,,19.707698822021484,,,
,9.997234189058929e-06,9.997234189058929e-06,10799,,,,,
,9.997234189058929e-06,9.997234189058929e-06,10799,,,,,
,9.997234189058929e-06,9.997234189058929e-06,10799,,,,,
1,,,10799,,15.442919731140137,,,
,9.99720266944768e-06,9.99720266944768e-06,10849,,,,,
,9.99720266944768e-06,9.99720266944768e-06,10849,,,,,
,9.99720266944768e-06,9.99720266944768e-06,10849,,,,,
1,,,10849,,13.304220199584961,,,
,9.997170971301642e-06,9.997170971301642e-06,10899,,,,,
,9.997170971301642e-06,9.997170971301642e-06,10899,,,,,
,9.997170971301642e-06,9.997170971301642e-06,10899,,,,,
1,,,10899,,19.7054386138916,,,
,9.997139094621943e-06,9.997139094621943e-06,10949,,,,,
,9.997139094621943e-06,9.997139094621943e-06,10949,,,,,
,9.997139094621943e-06,9.997139094621943e-06,10949,,,,,
1,,,10949,,20.231592178344727,,,
,9.997107039409724e-06,9.997107039409724e-06,10999,,,,,
,9.997107039409724e-06,9.997107039409724e-06,10999,,,,,
,9.997107039409724e-06,9.997107039409724e-06,10999,,,,,
1,,,10999,,6.941387176513672,,,
,9.997074805666132e-06,9.997074805666132e-06,11049,,,,,
,9.997074805666132e-06,9.997074805666132e-06,11049,,,,,
,9.997074805666132e-06,9.997074805666132e-06,11049,,,,,
1,,,11049,,22.176612854003906,,,
,9.997042393392315e-06,9.997042393392315e-06,11099,,,,,
,9.997042393392315e-06,9.997042393392315e-06,11099,,,,,
,9.997042393392315e-06,9.997042393392315e-06,11099,,,,,
1,,,11099,,23.5953311920166,,,
,9.997009802589434e-06,9.997009802589434e-06,11149,,,,,
,9.997009802589434e-06,9.997009802589434e-06,11149,,,,,
,9.997009802589434e-06,9.997009802589434e-06,11149,,,,,
1,,,11149,,9.362312316894531,,,
,9.996977033258652e-06,9.996977033258652e-06,11199,,,,,
,9.996977033258652e-06,9.996977033258652e-06,11199,,,,,
,9.996977033258652e-06,9.996977033258652e-06,11199,,,,,
1,,,11199,,12.05978012084961,,,
,9.996944085401141e-06,9.996944085401141e-06,11249,,,,,
,9.996944085401141e-06,9.996944085401141e-06,11249,,,,,
,9.996944085401141e-06,9.996944085401141e-06,11249,,,,,
1,,,11249,,10.379314422607422,,,
,9.996910959018075e-06,9.996910959018075e-06,11299,,,,,
,9.996910959018075e-06,9.996910959018075e-06,11299,,,,,
,9.996910959018075e-06,9.996910959018075e-06,11299,,,,,
1,,,11299,,25.36492156982422,,,
,9.996877654110642e-06,9.996877654110642e-06,11349,,,,,
,9.996877654110642e-06,9.996877654110642e-06,11349,,,,,
,9.996877654110642e-06,9.996877654110642e-06,11349,,,,,
1,,,11349,,21.124492645263672,,,
,9.996844170680027e-06,9.996844170680027e-06,11399,,,,,
,9.996844170680027e-06,9.996844170680027e-06,11399,,,,,
,9.996844170680027e-06,9.996844170680027e-06,11399,,,,,
1,,,11399,,16.85334587097168,,,
,9.99681050872743e-06,9.99681050872743e-06,11449,,,,,
,9.99681050872743e-06,9.99681050872743e-06,11449,,,,,
,9.99681050872743e-06,9.99681050872743e-06,11449,,,,,
1,,,11449,,10.560649871826172,,,
,9.996776668254053e-06,9.996776668254053e-06,11499,,,,,
,9.996776668254053e-06,9.996776668254053e-06,11499,,,,,
,9.996776668254053e-06,9.996776668254053e-06,11499,,,,,
1,,,11499,,19.57957649230957,,,
,9.996742649261103e-06,9.996742649261103e-06,11549,,,,,
